TYPE,CONC_NM_PBPK_pred,DV_NM
SAMPLE,126.72617,6.921790879233
SAMPLE,72.50808,2.93459531068589
DOSE,0,NA
SAMPLE,26460.022,1286.83618953651
SAMPLE,22736.814,1168.89979737799
SAMPLE,17950.19,609.514383123542
SAMPLE,7632.9303,295.630594130726
SAMPLE,2551.4112,130.228655653244
SAMPLE,882.65723,41.7417669998978
SAMPLE,663.1085,10.6449925701221
SAMPLE,444.59906,3.21773272253391
SAMPLE,301.58573,2.19338306602034
DOSE,0,NA
SAMPLE,4592.982,7233.10861696413
SAMPLE,2743.4592,2553.4543369088
SAMPLE,2283.4518,1187.79820261121
SAMPLE,1447.3164,369.459236779124
SAMPLE,785.72714,103.733939080236
SAMPLE,289.53832,29.4217559910239
SAMPLE,64.61369,7.71182336369644
SAMPLE,21.952933,3.35557797290122
SAMPLE,12.016891,2.76091847562696
DOSE,0,NA
SAMPLE,36798.62,12713.6600586251
SAMPLE,36299.538,4698.33261688135
SAMPLE,35898.235,1369.4032995989
SAMPLE,35021.755,538.20659175984
SAMPLE,34212.463,298.013233747209
SAMPLE,33134.44,97.5176653724876
SAMPLE,31078.857,22.1280759940696
SAMPLE,28850.565,6.23172472886098
SAMPLE,26544.916,2.86025479504544
DOSE,0,NA
SAMPLE,30372.229,17949.5381606607
SAMPLE,23076.195,12547.3807001622
SAMPLE,15833.026,8995.23308199401
SAMPLE,4280.2296,2069.46074247824
SAMPLE,984.5885,589.633718366828
SAMPLE,174.47408,193.833650671223
SAMPLE,58.630943,41.0500267169001
SAMPLE,48.728492,93.6981692675437
SAMPLE,40.843353,61.8763102508752
DOSE,0,NA
SAMPLE,33687.557,19727.4245625143
SAMPLE,31894.157,7088.60227297081
SAMPLE,29316.109,5148.42819457033
SAMPLE,21651.798,1214.89535348278
SAMPLE,14204.22,431.342469599063
SAMPLE,6529.57,84.7836046269744
SAMPLE,1783.5547,46.960141178841
SAMPLE,777.7366,41.6833564906728
SAMPLE,490.51723,11.0298329807533
SAMPLE,158.16371,2.29640128308225
DOSE,0,NA
SAMPLE,34328.697,4618.46736890641
SAMPLE,33719.02,1271.56409758481
SAMPLE,32898.933,697.385536358894
SAMPLE,30303.123,253.064289327363
SAMPLE,27090.834,113.019807713746
SAMPLE,22044.48,44.7739265099686
SAMPLE,15197.486,20.3753127181673
SAMPLE,10945.403,11.0116122998323
SAMPLE,8200.437,5.61750702671516
DOSE,0,NA
SAMPLE,35241.314,38923.240827234
SAMPLE,31262.93,19140.424034787
SAMPLE,26486.792,8463.13073282302
SAMPLE,14885.491,1669.68952261177
SAMPLE,6903.812,1241.84629890703
SAMPLE,2037.9329,699.690128384686
SAMPLE,704.4521,274.918015877092
SAMPLE,481.66585,94.5952772711005
SAMPLE,275.57203,14.780764255749
DOSE,0,NA
SAMPLE,28766.81,32413.4089908546
SAMPLE,23609.053,15263.444437355
SAMPLE,17361.294,7572.71607524082
SAMPLE,5777.7634,1605.74827792931
SAMPLE,1729.7235,501.336629557174
SAMPLE,971.1086,193.970740796219
SAMPLE,678.3732,49.2040707028668
SAMPLE,441.77154,29.1216871938196
SAMPLE,302.7437,19.9474407866277
DOSE,0,NA
SAMPLE,35167.37,8232.43887121181
SAMPLE,33940.887,4878.50621410098
SAMPLE,32304.764,3069.02376100023
SAMPLE,27299.074,2122.59654413762
SAMPLE,21985.981,1473.10916499223
SAMPLE,15397.504,1335.14672845782
SAMPLE,8069.255,784.286665735976
SAMPLE,4201.377,251.39436581741
SAMPLE,2376.543,133.558807592777
SAMPLE,363.00796,6.19301725097483
DOSE,0,NA
SAMPLE,25929.781,38264.0747626619
SAMPLE,18119.783,19394.4120203381
SAMPLE,13244.624,10065.6935408805
SAMPLE,7782.764,3152.18931596245
SAMPLE,4471.9687,1009.0226412632
SAMPLE,1982.6431,350.407513420035
SAMPLE,772.3245,110.262412275093
SAMPLE,394.18605,96.7593910482141
SAMPLE,220.24679,57.333995202703
SAMPLE,11.752006,3.21054511762496
DOSE,0,NA
SAMPLE,35092.216,9016.54466249013
SAMPLE,34516.71,2163.52761563599
SAMPLE,33940.09,661.537677843662
SAMPLE,32281.075,185.483560942324
SAMPLE,30090.551,76.6006758620533
SAMPLE,26342.113,33.961231988706
SAMPLE,20469.307,13.2920568528215
SAMPLE,16102.024,3.39480250720352
SAMPLE,12803.467,2.25075624730784
DOSE,0,NA
SAMPLE,11820.867,6243.82311195234
SAMPLE,4813.1394,2122.5987140722
SAMPLE,2341.4114,1134.67185779052
SAMPLE,756.7634,349.886980421751
SAMPLE,345.35596,107.109719124646
SAMPLE,100.89852,35.8589044766342
SAMPLE,28.778194,6.67695120452573
SAMPLE,14.132009,1.91779778481657
DOSE,0,NA
SAMPLE,36693.016,8619.90570716099
SAMPLE,36417.286,1588.49738489019
SAMPLE,36129.246,676.253026733554
SAMPLE,35968.327,163.794571732716
SAMPLE,36699.5,73.9890622022736
SAMPLE,38274.803,46.0470056617595
SAMPLE,38424.114,14.068550515053
SAMPLE,36059.917,4.08172208547519
SAMPLE,32787.964,2.03610409016432
DOSE,0,NA
SAMPLE,31656.866,12204.686614148
SAMPLE,30196.356,3509.29416636732
SAMPLE,28828.018,1202.2458226578
SAMPLE,25267.31,405.090708348206
SAMPLE,21082.355,189.343675557868
SAMPLE,15020.644,124.036329142712
SAMPLE,7996.125,40.1149951181412
SAMPLE,4485.7173,9.16241796922274
SAMPLE,2674.142,5.84184377510158
DOSE,0,NA
SAMPLE,5018.5905,6101.38904217936
SAMPLE,3718.151,2592.162934412
SAMPLE,3254.0383,1757.35015292524
SAMPLE,2532.158,1337.63397912811
SAMPLE,1820.0512,974.847268274039
SAMPLE,1067.2401,638.879035064008
SAMPLE,467.83715,384.70287590136
SAMPLE,235.70682,160.8390965415
SAMPLE,133.663,83.9343907733477
SAMPLE,16.936123,4.37019119504796
DOSE,0,NA
SAMPLE,30935.402,8245.58532063215
SAMPLE,25236.864,4581.1745830367
SAMPLE,19937.445,3289.814601661
SAMPLE,9683.379,1913.91445907093
SAMPLE,4231.6074,1329.34443147719
SAMPLE,1344.9612,880.523154903336
SAMPLE,389.18516,569.47745946724
SAMPLE,255.18772,388.136293083378
SAMPLE,159.75729,309.60022103982
SAMPLE,25.422886,23.4502910618066
DOSE,0,NA
SAMPLE,11745.636,1281.94895678035
SAMPLE,6001.383,451.166252883651
SAMPLE,4029.6063,267.979883507865
SAMPLE,2256.5153,177.955580490107
SAMPLE,1238.1374,84.7686575683009
SAMPLE,423.86156,18.2743684179011
SAMPLE,71.958184,12.1153146566233
SAMPLE,27.263995,7.44378957694203
SAMPLE,16.230963,5.04280443882009
DOSE,0,NA
SAMPLE,11745.636,13541.0823243233
SAMPLE,6001.383,7394.30984233308
SAMPLE,4029.6063,3334.33466965439
SAMPLE,2256.5153,1483.34827239362
SAMPLE,1238.1374,617.311610509376
SAMPLE,423.86156,124.537146865019
SAMPLE,71.958184,45.8686090769217
SAMPLE,27.263995,38.1822476420826
SAMPLE,16.230963,18.4827604318797
DOSE,0,NA
SAMPLE,37861.614,18526.5500197415
SAMPLE,34705.18,4783.18755802466
SAMPLE,30502.75,2242.12321000963
SAMPLE,19114.883,870.131515576425
SAMPLE,10410.123,402.504356182399
SAMPLE,4540.406,223.689156259483
SAMPLE,1934.6755,114.656980940952
SAMPLE,966.5445,82.0800609015539
SAMPLE,545.05104,57.1461733973461
SAMPLE,47.09573,4.41555564148507
DOSE,0,NA
SAMPLE,22647.007,43082.287620515
SAMPLE,18891.426,36012.1808229058
SAMPLE,14696.725,23023.2267504299
SAMPLE,6194.4118,18230.9555852735
SAMPLE,2517.4742,15830.3788746304
SAMPLE,1516.0694,9740.90255205793
SAMPLE,1081.7975,5686.59422298508
SAMPLE,744.0834,2831.98442481572
SAMPLE,532.472,1989.66953062908
SAMPLE,85.2681,139.747900622213
DOSE,0,NA
SAMPLE,18891.426,38779.1279415439
SAMPLE,14696.725,33191.5974178861
SAMPLE,11658.234,29443.0624016504
SAMPLE,6194.4118,22428.2904890096
SAMPLE,2517.4742,16309.8504474922
SAMPLE,1516.0694,9138.39927964204
SAMPLE,1081.7975,5082.79943690562
SAMPLE,744.0834,1360.7775605832
SAMPLE,532.472,712.233401204326
SAMPLE,85.2681,47.7150530048433
DOSE,0,NA
SAMPLE,7041.6574,12223.2886734252
SAMPLE,3423.5532,4707.37069173309
SAMPLE,2153.7983,2352.94960068574
SAMPLE,1220.8506,387.993070736607
SAMPLE,803.7841,103.216739292547
SAMPLE,510.1952,46.8701524307649
SAMPLE,290.78442,21.852073165673
SAMPLE,176.73881,7.07181318436933
SAMPLE,112.77817,5.2282340972685
DOSE,0,NA
SAMPLE,24705.85,4822.31746680625
SAMPLE,13823.359,3310.27374870683
SAMPLE,5655.4995,2834.25999383889
SAMPLE,358.0819,1917.41966945531
SAMPLE,97.933136,1369.03974836947
SAMPLE,80.369025,747.738369140854
SAMPLE,35.64989,328.062261996092
SAMPLE,8.68732,197.009431153481
SAMPLE,6.1399112,165.268255326396
SAMPLE,0.58800954,80.6181354074502
DOSE,0,NA
SAMPLE,28452.656,24180.1551819983
SAMPLE,28104.105,9983.37984383913
SAMPLE,27777.39,5624.85088924455
SAMPLE,26858.242,4208.40513040691
SAMPLE,25622.852,4107.96268446678
SAMPLE,23429.94,2853.12168003112
SAMPLE,19759.815,2261.71352796313
SAMPLE,16794.668,1372.89938286887
SAMPLE,14369.748,1015.6155218694
SAMPLE,4896.4367,270.658711507004
DOSE,0,NA
SAMPLE,33700.035,30258.8976290244
SAMPLE,31009.201,13573.300597543
SAMPLE,27347.086,8136.11701677773
SAMPLE,17763.29,3211.04955447768
SAMPLE,10670.614,826.098691253474
SAMPLE,5521.378,233.763341346796
SAMPLE,2309.4242,68.3825485406767
SAMPLE,1159.1231,87.2240644479553
SAMPLE,698.891,13.3393242655773
DOSE,0,NA
SAMPLE,12782.852,1122.56803149664
SAMPLE,4386.0826,980.479761296935
SAMPLE,1446.1725,731.933359774956
SAMPLE,659.45673,532.098400868784
SAMPLE,446.53234,379.079730056077
SAMPLE,251.20193,178.468842211409
SAMPLE,127.41008,55.0941587708986
SAMPLE,81.736356,17.2260514645929
SAMPLE,55.47861,6.28662073904598
DOSE,0,NA
SAMPLE,18148.716,10551.2569048774
SAMPLE,12661.919,7408.56681275702
SAMPLE,7798.6765,4035.64126378929
SAMPLE,3340.473,3326.92249292125
SAMPLE,1830.5309,3108.21108624018
SAMPLE,645.0091,2505.00946835661
SAMPLE,141.61667,1910.24733556445
SAMPLE,57.962287,1522.54955272528
SAMPLE,33.936094,1164.81457586255
SAMPLE,2.5822828,324.725022583507
DOSE,0,NA
SAMPLE,18148.716,11992.7010269949
SAMPLE,12661.919,5521.22562023954
SAMPLE,7798.6765,4286.14515796696
SAMPLE,3340.473,3627.40517946845
SAMPLE,1830.5309,3096.36499218998
SAMPLE,645.0091,2613.84306905657
SAMPLE,141.61667,2160.78436676486
SAMPLE,57.962287,1578.06924212965
SAMPLE,33.936094,1164.61099121518
SAMPLE,2.5822828,329.126063872217
DOSE,0,NA
SAMPLE,23573.624,944.428514095572
SAMPLE,19070.377,654.382202118996
SAMPLE,15006.064,397.037824059759
SAMPLE,8911.2215,208.778342278455
SAMPLE,2744.9484,58.9359877198087
SAMPLE,578.7672,8.37040797399932
DOSE,0,NA
SAMPLE,12134.891,8114.04505153298
SAMPLE,7090.366,1502.32955425577
SAMPLE,3410.748,1010.29359327714
SAMPLE,791.4175,499.395893122447
SAMPLE,561.4542,196.087912245241
SAMPLE,288.8157,55.7935272865739
SAMPLE,124.98745,9.66276943689006
SAMPLE,75.93974,5.57923599089009
SAMPLE,49.455896,2.82882175844766
DOSE,0,NA
SAMPLE,12134.891,5982.59467835056
SAMPLE,7090.366,1391.92872251217
SAMPLE,3410.748,981.326674618933
SAMPLE,791.4175,524.654887393214
SAMPLE,561.4542,209.526782552888
SAMPLE,288.8157,52.9528466671707
SAMPLE,124.98745,12.286737943276
SAMPLE,75.93974,7.9365271848014
SAMPLE,49.455896,5.75091848376091
SAMPLE,5.4709665,2.10769345403696
DOSE,0,NA
SAMPLE,7090.366,1618.46869393059
SAMPLE,1920.2406,797.798367678903
SAMPLE,791.4175,567.626382705189
SAMPLE,561.4542,336.71125609639
SAMPLE,288.8157,168.626286799681
SAMPLE,124.98745,88.2322030258497
SAMPLE,49.455896,57.5645805754609
SAMPLE,5.4709665,27.500307673669
DOSE,0,NA
SAMPLE,28897.21,3174.09931100267
SAMPLE,20387.545,2492.31982529947
