TYPE,CONC_NM_PBPK_pred,DV_NM
SAMPLE,456.02298,107.109719124646
SAMPLE,231.35659,35.8589044766342
SAMPLE,73.70297,6.67695120452573
SAMPLE,29.163998,1.91779778481657
DOSE,0,NA
SAMPLE,16177.309,8619.90570716099
SAMPLE,9217.36,1588.49738489019
SAMPLE,4138.383,676.253026733554
SAMPLE,804.8363,163.794571732716
SAMPLE,473.63934,73.9890622022736
SAMPLE,318.87168,46.0470056617595
SAMPLE,162.60937,14.068550515053
SAMPLE,89.88672,4.08172208547519
SAMPLE,53.744078,2.03610409016432
DOSE,0,NA
SAMPLE,11349.1955,12204.686614148
SAMPLE,5835.3925,3509.29416636732
SAMPLE,2877.9898,1202.2458226578
SAMPLE,873.2893,405.090708348206
SAMPLE,540.6215,189.343675557868
SAMPLE,370.95135,124.036329142712
SAMPLE,245.43768,40.1149951181412
SAMPLE,172.85766,9.16241796922274
SAMPLE,124.08395,5.84184377510158
DOSE,0,NA
SAMPLE,2541.679,6101.38904217936
SAMPLE,1564.7463,2592.162934412
SAMPLE,1201.0692,1757.35015292524
SAMPLE,955.7783,1337.63397912811
SAMPLE,865.3154,974.847268274039
SAMPLE,743.1133,638.879035064008
SAMPLE,563.9299,384.70287590136
SAMPLE,433.3177,160.8390965415
SAMPLE,334.65004,83.9343907733477
SAMPLE,39.821047,4.37019119504796
DOSE,0,NA
SAMPLE,3254.4427,8245.58532063215
SAMPLE,2073.7226,4581.1745830367
SAMPLE,1542.3367,3289.814601661
SAMPLE,1180.972,1913.91445907093
SAMPLE,1081.3967,1329.34443147719
SAMPLE,997.9686,880.523154903336
SAMPLE,850.1695,569.47745946724
SAMPLE,725.7373,388.136293083378
SAMPLE,602.2695,309.60022103982
SAMPLE,146.30996,23.4502910618066
DOSE,0,NA
SAMPLE,9102.808,1281.94895678035
SAMPLE,3907.5468,451.166252883651
SAMPLE,2373.819,267.979883507865
SAMPLE,1649.8723,177.955580490107
SAMPLE,1201.8088,84.7686575683009
SAMPLE,675.9842,18.2743684179011
SAMPLE,231.26335,12.1153146566233
SAMPLE,82.41602,7.44378957694203
SAMPLE,29.821128,5.04280443882009
DOSE,0,NA
SAMPLE,9102.808,13541.0823243233
SAMPLE,3907.5468,7394.30984233308
SAMPLE,2373.819,3334.33466965439
SAMPLE,1649.8723,1483.34827239362
SAMPLE,1201.8088,617.311610509376
SAMPLE,675.9842,124.537146865019
SAMPLE,231.26335,45.8686090769217
SAMPLE,82.41602,38.1822476420826
SAMPLE,29.821128,18.4827604318797
DOSE,0,NA
SAMPLE,22236.515,18526.5500197415
SAMPLE,13879.092,4783.18755802466
SAMPLE,8304.004,2242.12321000963
SAMPLE,4177.3543,870.131515576425
SAMPLE,2695.539,402.504356182399
SAMPLE,1280.1186,223.689156259483
SAMPLE,349.47285,114.656980940952
SAMPLE,131.793,82.0800609015539
SAMPLE,72.64747,57.1461733973461
SAMPLE,5.0200927,4.41555564148507
DOSE,0,NA
SAMPLE,10554.434,43082.287620515
SAMPLE,5718.8907,36012.1808229058
SAMPLE,3523.4618,23023.2267504299
SAMPLE,2029.941,18230.9555852735
SAMPLE,1791.1496,15830.3788746304
SAMPLE,1719.0267,9740.90255205793
SAMPLE,1352.2117,5686.59422298508
SAMPLE,1055.058,2831.98442481572
SAMPLE,837.75324,1989.66953062908
SAMPLE,169.29932,139.747900622213
DOSE,0,NA
SAMPLE,5718.8907,38779.1279415439
SAMPLE,3523.4618,33191.5974178861
SAMPLE,2790.6024,29443.0624016504
SAMPLE,2029.941,22428.2904890096
SAMPLE,1791.1496,16309.8504474922
SAMPLE,1719.0267,9138.39927964204
SAMPLE,1352.2117,5082.79943690562
SAMPLE,1055.058,1360.7775605832
SAMPLE,837.75324,712.233401204326
SAMPLE,169.29932,47.7150530048433
DOSE,0,NA
SAMPLE,5210.6934,12223.2886734252
SAMPLE,2242.9273,4707.37069173309
SAMPLE,1276.7628,2352.94960068574
SAMPLE,668.74015,387.993070736607
SAMPLE,538.8479,103.216739292547
SAMPLE,441.07312,46.8701524307649
SAMPLE,322.24128,21.852073165673
SAMPLE,240.10995,7.07181318436933
SAMPLE,182.0516,5.2282340972685
DOSE,0,NA
SAMPLE,4543.825,4822.31746680625
SAMPLE,1813.5122,3310.27374870683
SAMPLE,1165.2496,2834.25999383889
SAMPLE,911.43996,1917.41966945531
SAMPLE,712.9464,1369.03974836947
SAMPLE,442.5443,747.738369140854
SAMPLE,170.9808,328.062261996092
SAMPLE,65.20574,197.009431153481
SAMPLE,26.087882,165.268255326396
SAMPLE,0.39826802,80.6181354074502
DOSE,0,NA
SAMPLE,11483.78,24180.1551819983
SAMPLE,7069.595,9983.37984383913
SAMPLE,4496.6254,5624.85088924455
SAMPLE,2629.402,4208.40513040691
SAMPLE,1832.5753,4107.96268446678
SAMPLE,1268.2242,2853.12168003112
SAMPLE,997.9157,2261.71352796313
SAMPLE,907.8631,1372.89938286887
SAMPLE,842.2058,1015.6155218694
SAMPLE,467.01494,270.658711507004
DOSE,0,NA
SAMPLE,14128.081,30258.8976290244
SAMPLE,7739.2664,13573.300597543
SAMPLE,4458.4465,8136.11701677773
SAMPLE,2700.4302,3211.04955447768
SAMPLE,2333.196,826.098691253474
SAMPLE,1584.1211,233.763341346796
SAMPLE,762.29733,68.3825485406767
SAMPLE,394.61938,87.2240644479553
SAMPLE,215.94179,13.3393242655773
DOSE,0,NA
SAMPLE,3563.9188,1122.56803149664
SAMPLE,1676.6785,980.479761296935
SAMPLE,1139.3219,731.933359774956
SAMPLE,919.8058,532.098400868784
SAMPLE,738.7892,379.079730056077
SAMPLE,492.74698,178.468842211409
SAMPLE,229.73496,55.0941587708986
SAMPLE,103.278704,17.2260514645929
SAMPLE,48.53608,6.28662073904598
DOSE,0,NA
SAMPLE,11955.961,10551.2569048774
SAMPLE,7419.9734,7408.56681275702
SAMPLE,4350.645,4035.64126378929
SAMPLE,2087.3976,3326.92249292125
SAMPLE,1435.2243,3108.21108624018
SAMPLE,747.23506,2505.00946835661
SAMPLE,366.7271,1910.24733556445
SAMPLE,230.64645,1522.54955272528
SAMPLE,150.60405,1164.81457586255
SAMPLE,6.6109463,324.725022583507
DOSE,0,NA
SAMPLE,11955.961,11992.7010269949
SAMPLE,7419.9734,5521.22562023954
SAMPLE,4350.645,4286.14515796696
SAMPLE,2087.3976,3627.40517946845
SAMPLE,1435.2243,3096.36499218998
SAMPLE,747.23506,2613.84306905657
SAMPLE,366.7271,2160.78436676486
SAMPLE,230.64645,1578.06924212965
SAMPLE,150.60405,1164.61099121518
SAMPLE,6.6109463,329.126063872217
DOSE,0,NA
SAMPLE,5798.6836,944.428514095572
SAMPLE,1499.7257,654.382202118996
SAMPLE,915.7466,397.037824059759
SAMPLE,531.7875,208.778342278455
SAMPLE,240.87329,58.9359877198087
SAMPLE,68.30443,8.37040797399932
DOSE,0,NA
SAMPLE,8745.342,8114.04505153298
SAMPLE,4529.5596,1502.32955425577
SAMPLE,2055.5074,1010.29359327714
SAMPLE,713.41807,499.395893122447
SAMPLE,574.16624,196.087912245241
SAMPLE,379.70906,55.7935272865739
SAMPLE,186.7565,9.66276943689006
SAMPLE,108.23947,5.57923599089009
SAMPLE,64.85891,2.82882175844766
DOSE,0,NA
SAMPLE,8745.342,5982.59467835056
SAMPLE,4529.5596,1391.92872251217
SAMPLE,2055.5074,981.326674618933
SAMPLE,713.41807,524.654887393214
SAMPLE,574.16624,209.526782552888
SAMPLE,379.70906,52.9528466671707
SAMPLE,186.7565,12.286737943276
SAMPLE,108.23947,7.9365271848014
SAMPLE,64.85891,5.75091848376091
SAMPLE,2.3309856,2.10769345403696
DOSE,0,NA
SAMPLE,4529.5596,1618.46869393059
SAMPLE,1238.1425,797.798367678903
SAMPLE,713.41807,567.626382705189
SAMPLE,574.16624,336.71125609639
SAMPLE,379.70906,168.626286799681
SAMPLE,186.7565,88.2322030258497
SAMPLE,64.85891,57.5645805754609
SAMPLE,2.3309856,27.500307673669
DOSE,0,NA
SAMPLE,3773.7885,3174.09931100267
SAMPLE,2207.732,2492.31982529947
SAMPLE,1533.969,1640.84034345062
SAMPLE,1190.1088,672.684158276259
SAMPLE,1010.2924,397.970284950288
SAMPLE,754.8795,206.974234358301
SAMPLE,438.74475,76.8574186257595
SAMPLE,260.39568,22.1264177363506
SAMPLE,156.34818,10.2971651920268
DOSE,0,NA
SAMPLE,2207.732,2464.06911624718
SAMPLE,1533.969,2129.63359280732
SAMPLE,1190.1088,977.859436595269
SAMPLE,1010.2924,618.60105934712
SAMPLE,754.8795,322.715014506681
SAMPLE,438.74475,114.811353730562
SAMPLE,260.39568,32.80620243358
SAMPLE,156.34818,17.6683309308176
DOSE,0,NA
SAMPLE,1860.4429,3794.45436755221
SAMPLE,1128.2111,2560.88730231124
SAMPLE,835.57254,916.19546360792
SAMPLE,699.9692,218.025416409619
SAMPLE,508.23003,104.017859090733
SAMPLE,275.53242,34.3815526714758
SAMPLE,152.65052,12.2833551668074
SAMPLE,84.765285,6.38295332544969
DOSE,0,NA
SAMPLE,10836.435,9572.6009090962
SAMPLE,5496.2716,7033.97290627779
SAMPLE,4033.1693,8353.41437849394
SAMPLE,3003.1626,6792.10040585734
SAMPLE,2504.06,4039.79487999841
SAMPLE,2311.0874,2059.6989383807
SAMPLE,1996.5628,659.021691987192
SAMPLE,1106.5158,27.4076533538073
DOSE,0,NA
SAMPLE,5574.0676,25500.9332782686
SAMPLE,3099.0186,20135.53858863
SAMPLE,2320.1833,17225.7157987136
SAMPLE,1935.129,16934.0568679546
SAMPLE,1737.5724,7643.24252353501
SAMPLE,1543.6482,1642.26050543286
SAMPLE,1275.1302,453.666495336354
SAMPLE,648.163,29.2034921096868
DOSE,0,NA
SAMPLE,30445.631,62951.7276527214
SAMPLE,22616.463,63093.4180449518
SAMPLE,18761.63,68092.8905738655
SAMPLE,15857.05,47181.5859716678
SAMPLE,13463.507,36864.1111668848
SAMPLE,11833.812,37894.431895638
SAMPLE,10318.585,21293.1315527758
SAMPLE,6199.07,2499.132255223
DOSE,0,NA
SAMPLE,33139,1447.45784043739
SAMPLE,30482.431,662.511215507632
SAMPLE,23889.72,264.308501466799
SAMPLE,17016.907,173.185607558864
SAMPLE,9276.428,129.316845703235
SAMPLE,3667.066,79.3380531200155
SAMPLE,1107.8327,38.7745649840584
SAMPLE,494.75193,26.5876118620006
SAMPLE,315.66814,15.4159458088887
SAMPLE,70.797995,3.93630707629377
DOSE,0,NA
SAMPLE,14678.579,954.701251110125
SAMPLE,6655.1747,710.711309835215
SAMPLE,981.2434,462.965041125815
SAMPLE,512.9137,378.742482280349
SAMPLE,388.5235,301.115600986207
SAMPLE,239.05995,188.076855188594
SAMPLE,94.81578,90.4624287440639
SAMPLE,43.078408,50.0861393944717
SAMPLE,20.645415,27.5923620948901
SAMPLE,0.7164396,1.35794759006446
DOSE,0,NA
SAMPLE,8109.263,809.277347433769
SAMPLE,2159.1198,388.215130968318
SAMPLE,640.0098,224.845229652876
SAMPLE,521.44843,163.777940278038
SAMPLE,371.48258,116.256269421292
SAMPLE,201.13151,53.3073097818021
SAMPLE,68.98115,17.8732248305057
SAMPLE,26.797516,6.70122775450439
SAMPLE,11.07614,2.98087628582997
DOSE,0,NA
SAMPLE,4529.482,734.756565900568
SAMPLE,1646.7129,438.252631385945
SAMPLE,685.9016,286.817285316843
SAMPLE,591.22366,205.846114406919
SAMPLE,490.4201,140.142692738034
SAMPLE,345.07632,83.1912471187042
SAMPLE,169.34101,36.6079068262302
SAMPLE,82.85263,19.5008768277139
SAMPLE,40.344138,11.5871252457125
SAMPLE,0.5468596,2.45041604195945
DOSE,0,NA
SAMPLE,3388.7417,666.318381951126
SAMPLE,1000.0157,333.412198844475
SAMPLE,385.52728,135.966739860035
SAMPLE,334.84992,71.2146365702042
SAMPLE,271.89073,41.1440958615928
SAMPLE,183.16896,21.8211822656898
