TYPE,CONC_NM_PBPK_pred,DV_NM
SAMPLE,65.29989,88.2322030258497
SAMPLE,12.858856,57.5645805754609
SAMPLE,1.4049034,27.500307673669
DOSE,0,NA
SAMPLE,31900.406,3174.09931100267
SAMPLE,20933.472,2492.31982529947
SAMPLE,10797.539,1640.84034345062
SAMPLE,807.2219,672.684158276259
SAMPLE,31.360697,397.970284950288
SAMPLE,15.691234,206.974234358301
SAMPLE,6.829885,76.8574186257595
SAMPLE,6.2566185,22.1264177363506
SAMPLE,6.2461537,10.2971651920268
DOSE,0,NA
SAMPLE,20933.472,2464.06911624718
SAMPLE,10797.539,2129.63359280732
SAMPLE,807.2219,977.859436595269
SAMPLE,31.360697,618.60105934712
SAMPLE,15.691234,322.715014506681
SAMPLE,6.829885,114.811353730562
SAMPLE,6.2566185,32.80620243358
SAMPLE,6.2461537,17.6683309308176
DOSE,0,NA
SAMPLE,14193.0485,3794.45436755221
SAMPLE,6569.689,2560.88730231124
SAMPLE,334.85377,916.19546360792
SAMPLE,16.176125,218.025416409619
SAMPLE,12.724633,104.017859090733
SAMPLE,5.245069,34.3815526714758
SAMPLE,5.06992,12.2833551668074
SAMPLE,0.72284235,6.38295332544969
DOSE,0,NA
SAMPLE,47525.73,9572.6009090962
SAMPLE,40618.43,7033.97290627779
SAMPLE,34170.91,8353.41437849394
SAMPLE,25202.457,6792.10040585734
SAMPLE,14628.041,4039.79487999841
SAMPLE,4929.45,2059.6989383807
SAMPLE,608.21366,659.021691987192
SAMPLE,9.579874,27.4076533538073
DOSE,0,NA
SAMPLE,8079.634,25500.9332782686
SAMPLE,6005.789,20135.53858863
SAMPLE,5088.7527,17225.7157987136
SAMPLE,4038.5814,16934.0568679546
SAMPLE,2823.0817,7643.24252353501
SAMPLE,1793.8917,1642.26050543286
SAMPLE,1148.1646,453.666495336354
SAMPLE,429.7514,29.2034921096868
DOSE,0,NA
SAMPLE,50235.718,62951.7276527214
SAMPLE,46813.816,63093.4180449518
SAMPLE,47257.34,68092.8905738655
SAMPLE,47334.263,47181.5859716678
SAMPLE,43477.432,36864.1111668848
SAMPLE,34216.366,37894.431895638
SAMPLE,21679.354,21293.1315527758
SAMPLE,3982.8494,2499.132255223
DOSE,0,NA
SAMPLE,37195.385,1447.45784043739
SAMPLE,34212.433,662.511215507632
SAMPLE,27129.95,264.308501466799
SAMPLE,19760.687,173.185607558864
SAMPLE,11076.65,129.316845703235
SAMPLE,3958.5176,79.3380531200155
SAMPLE,736.19616,38.7745649840584
SAMPLE,243.92666,26.5876118620006
SAMPLE,152.16403,15.4159458088887
SAMPLE,16.786102,3.93630707629377
DOSE,0,NA
SAMPLE,18348.715,954.701251110125
SAMPLE,9050.976,710.711309835215
SAMPLE,2482.8548,462.965041125815
SAMPLE,782.85974,378.742482280349
SAMPLE,180.23226,301.115600986207
SAMPLE,33.092454,188.076855188594
SAMPLE,5.7555954,90.4624287440639
SAMPLE,2.6196595,50.0861393944717
SAMPLE,1.2543271,27.5923620948901
SAMPLE,0.002632166,1.35794759006446
DOSE,0,NA
SAMPLE,8587.7695,809.277347433769
SAMPLE,3507.3261,388.215130968318
SAMPLE,1444.4424,224.845229652876
SAMPLE,762.2698,163.777940278038
SAMPLE,272.32444,116.256269421292
SAMPLE,50.402224,53.3073097818021
SAMPLE,2.4829998,17.8732248305057
SAMPLE,0.33791034,6.70122775450439
SAMPLE,0.15693482,2.98087628582997
DOSE,0,NA
SAMPLE,19051.756,734.756565900568
SAMPLE,10322.402,438.252631385945
SAMPLE,1509.9174,286.817285316843
SAMPLE,94.411634,205.846114406919
